sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
1,1,7.19303878,3.818e-05,-3.818e-05,0.0,0.0744,0.0,1.78,0.47,-0.21,0.0,0.159,0.042,-0.019,0.0,3.82,0.0,0.012,0.0,0.0,0.0,329.28,42.4,-36.57,0.0,995.0,0.0,0,5932.0,89.3,-95.55,0.0,1.09,0.29,-0.12,0.0,1.06,0.07,-0.06,0.0,0.03,0.14,-0.16399999999999998,0.0,4.39,0.08,-0.19,0.0,293.0844515,48.5753645,1661.28,93.1,-83.89,15.610999999999999,0.126,-0.126,13.987,0.063,-0.063,15.4272,0.000469,-0.000469
1,1,8.50699658,3.708e-05,-3.708e-05,0.0,0.0802,0.0,1.68,0.27,-0.21,0.0,0.15,0.024,-0.019,0.0,3.46,0.0,0.0109,0.0,0.0,0.0,103.83,6.1,-5.72,0.0,900.0,0.0,0,5455.0,87.48,-80.92,0.0,0.85,0.08,-0.06,0.0,0.89,0.04,-0.05,0.0,-0.07,0.156,-0.173,0.0,4.53,0.04,-0.09,0.0,294.68021989999994,49.1401106,839.255,17.655,-16.954,15.172,0.10300000000000001,-0.10300000000000001,13.392000000000001,0.043,-0.043,15.1081,0.000414,-0.000414
1,1,44.9309804,0.00023999999999999998,-0.00023999999999999998,0.0,0.2654,0.0,2.54,0.45,-0.17,0.0,0.227,0.04,-0.015,0.0,6.99,0.0,0.022000000000000002,0.0,0.0,0.0,92.13,6.37,-5.88,0.0,565.0,0.0,1,6100.0,85.43,-84.46,0.0,1.16,0.05,-0.05,0.0,1.19,0.04,-0.04,0.0,0.22,0.07400000000000001,-0.068,0.0,4.38,0.03,-0.03,0.0,297.3915863,48.5606875,1619.03,50.61,-50.61,14.005999999999998,0.149,-0.149,12.587,0.024,-0.024,13.9066,0.000201,-0.000201
1,1,7.16892463,2.302e-05,-2.302e-05,0.0,0.0779,0.0,1.69,0.48,-0.28,0.0,0.151,0.043,-0.025,0.0,3.5,0.0,0.011000000000000001,0.0,0.0,0.0,499.3,14.5,-14.07,0.0,1187.0,0.0,0,6350.0,60.54,-55.18,0.0,1.55,0.44,-0.24,0.0,1.3,0.14,-0.08,0.0,0.07,0.093,-0.079,0.0,4.17,0.13,-0.17,0.0,283.936781,49.1102748,568.6759999999999,7.0760000000000005,-6.907,12.339,0.057,-0.057,11.151,0.016,-0.016,12.2485,0.000174,-0.000174
1,1,2.14463285,6.8e-07,-6.8e-07,0.0,0.0334,0.0,16.72,6.77,-2.29,0.0,1.492,0.604,-0.204,0.0,42000.0,0.0,132.0,0.0,0.0,0.0,7282.96,378.87,-357.89,0.0,1736.0,0.0,0,6179.0,110.41,-142.15,0.0,1.27,0.51,-0.17,0.0,1.17,0.17,-0.09,0.0,0.04,0.13,-0.14800000000000002,0.0,4.29,0.11,-0.23,0.0,293.351268,43.1346404,1397.04,33.05,-31.59,13.417,0.114,-0.114,12.046,0.023,-0.023,13.5043,0.000423,-0.000423
1,1,7.8866311,2.47e-06,-2.47e-06,0.0,0.0762,0.0,8.35,1.7,-0.81,0.0,0.745,0.152,-0.07200000000000001,0.0,52.7,0.0,0.166,0.0,0.0,0.0,405.18,34.18,-30.93,0.0,996.0,0.0,0,5835.0,99.82,-156.07,0.0,1.03,0.21,-0.1,0.0,1.03,0.07,-0.07,0.0,0.06,0.146,-0.158,0.0,4.42,0.07,-0.15,0.0,295.0949565,43.537565,1506.58,58.72,-54.54,15.157,0.046,-0.046,13.338,0.031,-0.031,15.0191,0.000531,-0.000531
1,1,8.02768059,2.01e-06,-2.01e-06,0.0,0.0787,0.0,9.3,1.25,-0.6,0.0,0.83,0.112,-0.054000000000000006,0.0,63.3,0.0,0.19899999999999998,0.0,0.0,0.0,153.5,14.66,-13.12,0.0,824.0,0.0,0,5535.0,69.55,-84.49,0.0,0.93,0.12,-0.06,0.0,0.96,0.04,-0.04,0.0,0.12,0.15,-0.142,0.0,4.49,0.05,-0.12,0.0,289.6038379,46.3149097,1351.17,56.46,-52.19,15.594000000000001,0.13699999999999998,-0.13699999999999998,13.905,0.046,-0.046,15.557,0.0005070000000000001,-0.0005070000000000001
1,1,85.35129427,9.562e-05,-9.562e-05,0.0,0.3751,0.0,6.8,1.7,-0.68,0.0,0.607,0.152,-0.061,0.0,37.2,0.0,0.11699999999999999,0.0,0.0,0.0,5.75,0.35,-0.33,0.0,390.0,0.0,0,5773.0,125.46,-173.8,0.0,0.99,0.25,-0.1,0.0,0.99,0.07,-0.07,0.0,0.02,0.125,-0.175,0.0,4.45,0.07,-0.17,0.0,294.6323978000001,43.4004526,983.502,23.988000000000003,-22.889,15.167,0.126,-0.126,13.402999999999999,0.037000000000000005,-0.037000000000000005,15.0638,0.000387,-0.000387
1,1,76.13602028,5.533e-05,-5.533e-05,0.0,0.3403,0.0,4.87,0.23,-0.2,0.0,0.434,0.021,-0.018000000000000002,0.0,21.1,0.0,0.0664,0.0,0.0,0.0,6.34,0.15,-0.15,0.0,399.0,0.0,0,5653.0,74.35,-61.07,0.0,0.91,0.04,-0.04,0.0,0.96,0.04,-0.04,0.0,-0.04,0.106,-0.106,0.0,4.5,0.03,-0.04,0.0,288.84885519999995,51.2090375,298.532,1.972,-1.9469999999999998,12.568,0.069,-0.069,10.862,0.021,-0.021,12.411,0.000168,-0.000168
1,1,20.38177573,5.321e-05,-5.321e-05,0.0,0.1345,0.0,3.09,0.18,-0.15,0.0,0.276,0.016,-0.013,0.0,9.75,0.0,0.0307,0.0,0.0,0.0,14.9,1.26,-1.14,0.0,528.0,0.0,0,5020.0,48.72,-50.72,0.0,0.77,0.03,-0.04,0.0,0.81,0.04,-0.04,0.0,-0.02,0.14800000000000002,-0.171,0.0,4.59,0.02,-0.05,0.0,286.7418337,43.1901197,839.903,28.333000000000002,-26.573,15.977,1.133,-1.133,13.857999999999999,0.052000000000000005,-0.052000000000000005,15.8805,0.000579,-0.000579
1,1,5.10137945,8.94e-06,-8.94e-06,0.0,0.057999999999999996,0.0,3.24,0.81,-0.33,0.0,0.289,0.07200000000000001,-0.029,0.0,10.6,0.0,0.0332,0.0,0.0,0.0,233.62,15.71,-14.64,0.0,1050.0,0.0,0,5836.0,75.4,-111.94,0.0,1.06,0.26,-0.11,0.0,1.04,0.07,-0.06,0.0,0.09,0.155,-0.142,0.0,4.4,0.08,-0.18,0.0,295.5772681,46.2547028,1056.36,26.955,-26.955,15.544,0.069,-0.069,13.75,0.044000000000000004,-0.044000000000000004,15.4033,0.000405,-0.000405
1,1,3.94963138,5.49e-06,-5.49e-06,0.0,0.0463,0.0,2.28,0.12,-0.13,0.0,0.203,0.011,-0.012,0.0,5.82,0.0,0.0183,0.0,0.0,0.0,197.29,14.19,-13.11,0.0,966.0,0.0,0,5047.0,65.25,-72.9,0.0,0.78,0.04,-0.04,0.0,0.82,0.04,-0.04,0.0,0.01,0.153,-0.165,0.0,4.58,0.03,-0.05,0.0,292.3539624,46.2262465,850.327,22.9325,-22.9325,15.993,0.28600000000000003,-0.28600000000000003,13.532,0.048,-0.048,15.5958,0.000524,-0.000524
1,1,3.14866453,7.03e-06,-7.03e-06,0.0,0.039,0.0,2.21,0.44,-0.17,0.0,0.197,0.039,-0.015,0.0,5.52,0.0,0.0174,0.0,0.0,0.0,547.29,60.69,-53.0,0.0,1097.0,0.0,0,5333.0,86.45,-134.35,0.0,0.84,0.07,-0.05,0.0,0.88,0.04,-0.05,0.0,0.04,0.146,-0.16699999999999998,0.0,4.54,0.04,-0.08,0.0,297.7792466,46.4926688,1039.03,54.77,-49.623999999999995,15.600999999999999,0.10300000000000001,-0.10300000000000001,13.315,0.035,-0.035,15.3031,0.000442,-0.000442
1,1,15.59461874,4.285e-05,-4.285e-05,0.0,0.122,0.0,2.9,0.68,-0.32,0.0,0.259,0.061,-0.029,0.0,8.75,0.0,0.0275,0.0,0.0,0.0,117.83,14.38,-12.48,0.0,718.0,0.0,0,5678.0,317.91,-195.62,0.0,0.95,0.22,-0.1,0.0,0.96,0.11,-0.07,0.0,-0.03,0.14300000000000002,-0.187,0.0,4.46,0.08,-0.14,0.0,297.6644677,43.2489903,1499.66,81.5,-73.64,15.567,0.115,-0.115,13.706,0.044000000000000004,-0.044000000000000004,15.4464,0.0004280000000000001,-0.0004280000000000001
1,1,5.83376092,1.891e-05,-1.891e-05,0.0,0.0687,0.0,2.4,0.63,-0.22,0.0,0.214,0.056,-0.02,0.0,6.35,0.0,0.02,0.0,0.0,0.0,464.76,81.02,-66.43,0.0,1143.0,0.0,0,5754.0,66.12,-63.35,0.0,1.0,0.26,-0.09,0.0,1.0,0.05,-0.05,0.0,0.04,0.136,-0.177,0.0,4.44,0.07,-0.19,0.0,285.0570943,46.32060739999999,2022.9,153.4,-133.65,15.898,0.149,-0.149,14.218,0.078,-0.078,15.7816,0.0006129999999999999,-0.0006129999999999999
1,1,14.16399294,2.463e-05,-2.463e-05,0.0,0.1057,0.0,2.49,0.49,-0.24,0.0,0.222,0.044,-0.021,0.0,6.76,0.0,0.0213,0.0,0.0,0.0,46.36,1.63,-1.58,0.0,694.0,0.0,0,5570.0,287.71,-208.99,0.0,0.92,0.18,-0.09,0.0,0.93,0.09,-0.07,0.0,-0.01,0.138,-0.177,0.0,4.49,0.07,-0.13,0.0,297.7242257,43.5272796,586.137,7.904,-7.7,14.635,0.069,-0.069,12.684000000000001,0.024,-0.024,14.5036,0.000258,-0.000258
1,1,2.61703254,7.31e-06,-7.31e-06,0.0,0.0331,0.0,1.63,0.08,-0.12,0.0,0.145,0.006999999999999999,-0.011,0.0,3.29,0.0,0.0104,0.0,0.0,0.0,196.13,11.27,-10.56,0.0,996.0,0.0,0,4751.0,64.17,-70.26,0.0,0.71,0.03,-0.04,0.0,0.75,0.04,-0.05,0.0,-0.07,0.16,-0.172,0.0,4.62,0.03,-0.03,0.0,290.1222112,43.085407,646.6669999999999,16.109,-15.357999999999999,16.124000000000002,0.183,-0.183,13.484000000000002,0.03,-0.03,15.7966,0.000559,-0.000559
1,1,150.242127,0.0006047,-0.0006047,0.0,0.5375,0.0,4.64,0.41,-0.3,0.0,0.414,0.037000000000000005,-0.027000000000000003,0.0,19.4,0.0,0.0612,0.0,0.0,0.0,2.72,1.04,-0.63,0.0,327.0,0.0,0,5541.0,61.72,-68.57,0.0,0.91,0.06,-0.04,0.0,0.92,0.04,-0.04,0.0,-0.02,0.098,-0.11,0.0,4.49,0.05,-0.06,0.0,287.28525539999987,51.2499499,1195.54,113.13,-113.13,15.097999999999999,0.115,-0.115,13.148,0.034,-0.034,14.8849,0.002152,-0.002152
1,1,5.03251791,2.082e-05,-2.082e-05,0.0,0.0575,0.0,2.05,0.2,-0.17,0.0,0.183,0.018000000000000002,-0.015,0.0,4.86,0.0,0.0153,0.0,0.0,0.0,417.03,60.29,-51.02,0.0,1047.0,0.0,0,5614.0,75.11,-68.84,0.0,0.89,0.09,-0.06,0.0,0.93,0.05,-0.06,0.0,-0.08,0.146,-0.189,0.0,4.51,0.04,-0.09,0.0,282.3635315,46.6752384,1593.13,104.09,-92.3,15.872,0.252,-0.252,14.09,0.059000000000000004,-0.059000000000000004,15.6177,0.000474,-0.000474
1,1,40.4287755,0.0001799,-0.0001799,0.0,0.2244,0.0,3.61,0.83,-0.62,0.0,0.322,0.07400000000000001,-0.055,0.0,12.7,0.0,0.0399,0.0,0.0,0.0,17.23,0.92,-0.87,0.0,494.0,0.0,0,5664.0,72.29,-95.26,0.0,0.95,0.22,-0.07,0.0,0.97,0.05,-0.05,0.0,0.02,0.129,-0.159,0.0,4.47,0.06,-0.18,0.0,289.4245955,50.9941198,939.455,19.29,-18.543,15.122,0.08,-0.08,13.359000000000002,0.036000000000000004,-0.036000000000000004,14.9685,0.000399,-0.000399
1,2,114.73635,0.00015,-0.00015,0.0,0.48100000000000004,0.0,13.49,0.55,-0.55,0.0,1.204,0.049,-0.049,0.0,324.2,0.0,1.02,0.0,0.036000000000000004,0.0,9.2,0.47,-0.44,0.0,478.0,0.0,1,5600.0,50.0,-50.0,0.0,1.82,0.04,-0.04,0.0,1.1,0.05,-0.05,0.0,-0.17,0.03,-0.03,0.0,3.96,0.02,-0.02,0.0,297.9168433000001,46.9651146,1232.9,27.02,-27.02,14.681,0.13699999999999998,-0.13699999999999998,12.981,0.024,-0.024,14.5869,0.000244,-0.000244
1,2,191.2318,0.0015,-0.0015,0.0,0.6759999999999999,0.0,6.14,0.29,-0.29,0.0,0.5479999999999999,0.026,-0.026,0.0,6.4,0.0,0.02,0.0,0.039,0.0,4.66,0.24,-0.22,0.0,403.0,0.0,1,5600.0,50.0,-50.0,0.0,1.82,0.04,-0.04,0.0,1.1,0.05,-0.05,0.0,-0.17,0.03,-0.03,0.0,3.96,0.02,-0.02,0.0,297.9168433000001,46.9651146,1232.9,27.02,-27.02,14.681,0.13699999999999998,-0.13699999999999998,12.981,0.024,-0.024,14.5869,0.000244,-0.000244
1,1,21.3587621,0.00011840000000000002,-0.00011840000000000002,0.0,0.1539,0.0,2.78,0.51,-0.29,0.0,0.248,0.045,-0.026,0.0,8.15,0.0,0.0256,0.0,0.0,0.0,54.87,4.76,-4.34,0.0,691.0,0.0,0,5857.0,139.18,-150.97,0.0,1.02,0.18,-0.1,0.0,1.01,0.07,-0.06,0.0,-0.01,0.136,-0.16699999999999998,0.0,4.43,0.07,-0.14,0.0,295.4025625,50.47859920000001,1259.46,42.865,-42.865,15.325999999999999,0.10300000000000001,-0.10300000000000001,13.738,0.052000000000000005,-0.052000000000000005,15.2216,0.000417,-0.000417
1,1,22.0459018,0.0001072,-0.0001072,0.0,0.1572,0.0,3.74,1.08,-0.55,0.0,0.334,0.096,-0.049,0.0,13.5,0.0,0.0424,0.0,0.0,0.0,79.72,12.96,-10.73,0.0,640.0,0.0,0,5993.0,107.01,-146.49,0.0,1.14,0.31,-0.13,0.0,1.11,0.09,-0.07,0.0,0.09,0.149,-0.15,0.0,4.37,0.08,-0.18,0.0,294.5270634,43.368131700000006,1976.05,146.09,-127.6,15.882,0.469,-0.469,14.167,0.063,-0.063,15.6422,0.000522,-0.000522
1,1,2.57885507,5.17e-06,-5.17e-06,0.0,0.0362,0.0,1.99,0.5,-0.23,0.0,0.17800000000000002,0.045,-0.021,0.0,4.62,0.0,0.0145,0.0,0.0,0.0,553.06,35.15,-32.65,0.0,1230.0,0.0,0,5902.0,123.56,-185.0,0.0,1.08,0.27,-0.13,0.0,1.05,0.06,-0.08,0.0,0.04,0.13,-0.163,0.0,4.4,0.09,-0.18,0.0,295.4174725000001,43.6056117,879.683,23.816999999999997,-22.614,15.242,0.046,-0.046,13.389000000000001,0.033,-0.033,15.0714,0.000336,-0.000336
1,1,20.5533844,7.327e-05,-7.327e-05,0.0,0.1542,0.0,3.75,1.64,-0.55,0.0,0.335,0.146,-0.049,0.0,13.5,0.0,0.0426,0.0,0.0,0.0,68.02,4.65,-4.32,0.0,749.0,0.0,0,6163.0,97.06,-135.88,0.0,1.27,0.53,-0.18,0.0,1.18,0.17,-0.09,0.0,0.07,0.14300000000000002,-0.139,0.0,4.29,0.11,-0.24,0.0,296.40313189999995,51.2712773,1182.22,33.82,-32.02,15.052,0.115,-0.115,13.439,0.039,-0.039,14.7952,0.00033,-0.00033
1,1,40.0686727,0.0001013,-0.0001013,0.0,0.2234,0.0,3.94,1.07,-0.59,0.0,0.35200000000000004,0.095,-0.053,0.0,14.7,0.0,0.0463,0.0,0.0,0.0,31.62,1.82,-1.71,0.0,560.0,0.0,0,6020.0,155.87,-210.62,0.0,1.13,0.31,-0.15,0.0,1.09,0.12,-0.09,0.0,0.03,0.14,-0.17,0.0,4.37,0.1,-0.18,0.0,294.9568477,43.0142991,1082.16,25.93,-24.77,14.822000000000001,0.114,-0.114,13.14,0.033,-0.033,14.6941,0.000271,-0.000271
1,1,27.5073799,0.0001536,-0.0001536,0.0,0.1771,0.0,2.9,1.02,-0.45,0.0,0.259,0.091,-0.04,0.0,8.75,0.0,0.0275,0.0,0.0,0.0,41.43,4.01,-3.58,0.0,569.0,0.0,0,5958.0,259.15,-255.76,0.0,1.11,0.3,-0.16,0.0,1.06,0.13,-0.09,0.0,0.03,0.129,-0.159,0.0,4.38,0.11,-0.18,0.0,297.3012497,43.1418313,1242.62,54.59,-50.25,15.357000000000001,0.08,-0.08,13.556,0.037000000000000005,-0.037000000000000005,15.2096,0.000403,-0.000403
1,1,5.14438011,2.466e-05,-2.466e-05,0.0,0.0549,0.0,1.43,0.1,-0.09,0.0,0.128,0.009000000000000001,-0.008,0.0,2.63,0.0,0.00829,0.0,0.0,0.0,152.75,10.19,-9.46,0.0,923.0,0.0,0,5060.0,63.15,-63.75,0.0,0.77,0.03,-0.04,0.0,0.81,0.04,-0.04,0.0,-0.03,0.14400000000000002,-0.171,0.0,4.58,0.03,-0.05,0.0,283.4781717,43.3837235,820.913,21.781,-20.701999999999998,15.647,0.217,-0.217,13.354000000000001,0.042,-0.042,15.3301,0.000393,-0.000393
1,1,18.45847097,4.779e-05,-4.779e-05,0.0,0.1301,0.0,2.12,0.14,-0.27,0.0,0.189,0.012,-0.024,0.0,5.14,0.0,0.0162,0.0,0.0,0.0,37.81,9.65,-9.14,0.0,632.0,0.0,0,5261.0,66.39,-67.02,0.0,0.81,0.05,-0.05,0.0,0.85,0.04,-0.05,0.0,-0.06,0.157,-0.16699999999999998,0.0,4.56,0.03,-0.07,0.0,289.8591023,46.5227429,602.1759999999999,37.228,-34.082,14.74,0.13699999999999998,-0.13699999999999998,12.652999999999999,0.025,-0.025,14.5228,0.0016170000000000002,-0.0016170000000000002
1,1,25.9422033,0.00010290000000000001,-0.00010290000000000001,0.0,0.165,0.0,1.93,0.12,-0.1,0.0,0.172,0.011,-0.009000000000000001,0.0,4.38,0.0,0.0138,0.0,0.0,0.0,27.01,2.71,-2.41,0.0,501.0,0.0,0,5044.0,49.53,-47.72,0.0,0.77,0.04,-0.04,0.0,0.81,0.04,-0.04,0.0,-0.03,0.152,-0.16699999999999998,0.0,4.58,0.03,-0.05,0.0,285.2962562,46.60344970000001,791.625,37.228,-34.082,14.967,0.08,-0.08,12.788,0.033,-0.033,14.7898,0.000423,-0.000423
1,1,33.3855938,0.00014199999999999998,-0.00014199999999999998,0.0,0.2012,0.0,2.57,0.66,-0.28,0.0,0.229,0.059,-0.025,0.0,7.13,0.0,0.0224,0.0,0.0,0.0,29.13,1.02,-0.99,0.0,580.0,0.0,0,5792.0,96.05,-120.23,0.0,1.02,0.22,-0.1,0.0,1.02,0.06,-0.06,0.0,0.05,0.149,-0.155,0.0,4.42,0.08,-0.16,0.0,295.8065515,50.9097521,802.672,10.942,-10.655999999999999,14.429,0.069,-0.069,12.681,0.024,-0.024,14.2377,0.000236,-0.000236
1,3,1403.0,14.0,-14.0,0.0,0.0915,0.0,13.1,1.05,-0.44,0.0,1.17,0.094,-0.039,0.0,965.1469999999999,0.0,3.05046,0.0,0.41,0.0,586.17,19.81,-19.15,0.0,1622.0,0.0,0,5466.0,60.0,-60.0,0.0,0.9,0.02,-0.02,0.0,0.99,0.02,-0.02,0.0,0.27,0.06,-0.06,0.0,4.12,0.12,-0.22,0.0,291.1481028,40.669413,376.86300000000006,2.01,-1.9909999999999999,13.209000000000001,0.126,-0.126,11.454,0.019,-0.019,13.1048,0.000275,-0.000275
1,1,7.71468975,1.918e-05,-1.918e-05,0.0,0.0915,0.0,2.66,1.05,-0.44,0.0,0.237,0.094,-0.039,0.0,7.56,0.0,0.0238,0.0,0.0,0.0,586.17,19.81,-19.15,0.0,1622.0,0.0,0,6761.0,98.88,-97.72,0.0,1.74,0.69,-0.29,0.0,1.46,0.23,-0.13,0.0,0.03,0.123,-0.17600000000000002,0.0,4.12,0.12,-0.22,0.0,281.9712347,43.6727839,601.3240000000001,8.299,-8.079001,11.845,0.022000000000000002,-0.022000000000000002,11.039000000000001,0.021,-0.021,11.9642,0.000178,-0.000178
1,1,4.44448017,2.5300000000000002e-05,-2.5300000000000002e-05,0.0,0.0552,0.0,1.78,0.43,-0.32,0.0,0.159,0.038,-0.029,0.0,3.82,0.0,0.012,0.0,0.0,0.0,538.57,46.88,-42.38,0.0,1217.0,0.0,0,5961.0,102.59,-115.91,0.0,1.09,0.26,-0.11,0.0,1.06,0.08,-0.07,0.0,0.0,0.149,-0.181,0.0,4.39,0.08,-0.17,0.0,288.9925529,46.6706513,1375.18,50.26,-50.26,15.280999999999999,0.115,-0.115,13.714,0.043,-0.043,15.1765,0.000387,-0.000387
1,1,3.98953967,9.76e-06,-9.76e-06,0.0,0.0449,0.0,1.23,0.15,-0.09,0.0,0.11,0.013,-0.008,0.0,2.04,0.0,0.00642,0.0,0.0,0.0,259.03,6.3,-6.13,0.0,903.0,0.0,0,5476.0,141.55,-156.54,0.0,0.87,0.1,-0.06,0.0,0.9,0.05,-0.05,0.0,-0.03,0.14,-0.165,0.0,4.52,0.05,-0.1,0.0,294.6500256,43.3356106,504.605,4.15,-4.084,14.187999999999999,0.126,-0.126,12.267999999999999,0.019,-0.019,14.0774,0.00028900000000000003,-0.00028900000000000003
1,1,12.98495573,3.436e-05,-3.436e-05,0.0,0.1055,0.0,1.78,0.17,-0.13,0.0,0.159,0.015,-0.012,0.0,3.82,0.0,0.012,0.0,0.0,0.0,163.05,5.29,-5.1,0.0,818.0,0.0,0,6116.0,64.67,-61.19,0.0,1.09,0.1,-0.08,0.0,1.06,0.05,-0.05,0.0,-0.13,0.105,-0.11,0.0,4.4,0.05,-0.07,0.0,286.433726,50.3002266,627.455,7.096,-6.941,13.169,0.10300000000000001,-0.10300000000000001,11.752,0.025,-0.025,13.0069,0.000364,-0.000364
1,1,5.69919514,1.359e-05,-1.359e-05,0.0,0.0622,0.0,1.23,0.05,-0.05,0.0,0.11,0.004,-0.004,0.0,2.04,0.0,0.00642,0.0,0.0,0.0,204.18,78.82,-37.05,0.0,964.0,0.0,0,5715.0,62.9,-52.56,0.0,0.94,0.03,-0.03,0.0,1.0,0.03,-0.03,0.0,0.05,0.08800000000000001,-0.08800000000000001,0.0,4.49,0.02,-0.03,0.0,292.5844328,49.9232012,476.733,8.863,-8.632,13.164000000000001,0.08,-0.08,11.547,0.018000000000000002,-0.018000000000000002,13.0469,0.000648,-0.000648
1,1,18.11472949,5.308e-05,-5.308e-05,0.0,0.1432,0.0,2.5,0.4,-0.39,0.0,0.223,0.036000000000000004,-0.035,0.0,6.8,0.0,0.0214,0.0,0.0,0.0,124.65,4.17,-4.04,0.0,830.0,0.0,0,6187.0,71.23,-58.44,0.0,1.35,0.21,-0.14,0.0,1.21,0.07,-0.05,0.0,0.11,0.083,-0.08,0.0,4.26,0.09,-0.11,0.0,288.6615682,49.7371538,651.318,8.863,-8.632,12.948,0.069,-0.069,11.535,0.021,-0.021,12.7877,0.000194,-0.000194
1,1,6.24146367,2.154e-05,-2.154e-05,0.0,0.067,0.0,1.52,0.42,-0.19,0.0,0.136,0.037000000000000005,-0.017,0.0,2.92,0.0,0.0092,0.0,0.0,0.0,231.43,6.8,-6.58,0.0,1111.0,0.0,0,6098.0,97.1,-117.8,0.0,1.16,0.32,-0.14,0.0,1.1,0.1,-0.08,0.0,-0.01,0.127,-0.191,0.0,4.35,0.1,-0.18,0.0,286.2717162,43.5952037,711.297,7.1515,-7.1515,14.054,0.149,-0.149,12.565,0.023,-0.023,13.8936,0.000217,-0.000217
1,2,20.42228798,9.225e-05,-9.225e-05,0.0,0.1536,0.0,1.84,0.27,-0.17,0.0,0.16399999999999998,0.024,-0.015,0.0,4.04,0.0,0.0127,0.0,0.0,0.0,109.84,3.91,-3.77,0.0,785.0,0.0,0,6194.0,62.11,-49.68,0.0,1.29,0.19,-0.12,0.0,1.19,0.05,-0.04,0.0,0.08,0.079,-0.077,0.0,4.29,0.08,-0.1,0.0,290.0907893000001,39.8169085,886.5880000000001,12.515,-12.177,13.52,0.069,-0.069,12.241,0.023,-0.023,13.4496,0.000276,-0.000276
1,2,7.63846023,4.957e-05,-4.957e-05,0.0,0.0797,0.0,1.13,0.17,-0.11,0.0,0.101,0.015,-0.01,0.0,1.51,0.0,0.00474,0.0,0.0,0.0,407.98,14.54,-14.02,0.0,1089.0,0.0,0,6194.0,62.11,-49.68,0.0,1.29,0.19,-0.12,0.0,1.19,0.05,-0.04,0.0,0.08,0.079,-0.077,0.0,4.29,0.08,-0.1,0.0,290.0907893000001,39.8169085,886.5880000000001,12.515,-12.177,13.52,0.069,-0.069,12.241,0.023,-0.023,13.4496,0.000276,-0.000276
1,1,70.6979061,0.0003086,-0.0003086,0.0,0.32799999999999996,0.0,1.76,0.08,-0.06,0.0,0.157,0.006999999999999999,-0.005,0.0,3.75,0.0,0.0118,0.0,0.0,0.0,7.85,0.18,-0.18,0.0,417.0,0.0,0,5875.0,66.36,-56.7,0.0,0.9,0.03,-0.03,0.0,0.97,0.03,-0.03,0.0,-0.21,0.096,-0.098,0.0,4.52,0.01,-0.01,0.0,295.52128660000005,49.7386804,420.81699999999995,3.221,-3.1719999999999997,13.061,0.069,-0.069,11.594000000000001,0.019,-0.019,12.9814,0.000324,-0.000324
1,1,3.744439,1.366e-05,-1.366e-05,0.0,0.0492,0.0,1.09,0.19,-0.13,0.0,0.097,0.017,-0.012,0.0,1.32,0.0,0.0041600000000000005,0.0,0.0,0.0,954.59,29.28,-28.38,0.0,1328.0,0.0,0,5961.0,75.23,-59.95,0.0,1.25,0.22,-0.14,0.0,1.14,0.07,-0.05,0.0,0.19,0.08,-0.084,0.0,4.3,0.1,-0.12,0.0,291.4674540000001,50.7595597,598.313,7.675,-7.486000000000001,12.998,0.22899999999999998,-0.22899999999999998,11.327,0.018000000000000002,-0.018000000000000002,12.6802,0.00019,-0.00019
1,1,52.75875577,3.345e-05,-3.345e-05,0.0,0.2944,0.0,8.89,2.86,-1.06,0.0,0.7929999999999999,0.255,-0.095,0.0,58.6,0.0,0.184,0.0,0.0,0.0,30.23,2.68,-2.42,0.0,540.0,0.0,0,5954.0,84.71,-101.27,0.0,1.13,0.36,-0.14,0.0,1.09,0.1,-0.07,0.0,0.09,0.152,-0.166,0.0,4.37,0.1,-0.21,0.0,288.435718,43.76347120000001,1712.12,69.0,-63.94,15.235,0.115,-0.115,13.665,0.037000000000000005,-0.037000000000000005,15.1361,0.000325,-0.000325
1,1,53.44945593,6.578e-05,-6.578e-05,0.0,0.2881,0.0,6.41,1.46,-0.6,0.0,0.5720000000000001,0.13,-0.054000000000000006,0.0,33.6,0.0,0.106,0.0,0.0,0.0,44.33,7.43,-6.06,0.0,486.0,0.0,0,5887.0,115.84,-117.44,0.0,1.07,0.24,-0.1,0.0,1.06,0.08,-0.06,0.0,0.09,0.145,-0.14800000000000002,0.0,4.41,0.07,-0.16,0.0,291.0837644,40.35522520000001,2340.58,184.73,-160.07,15.386,0.069,-0.069,13.85,0.046,-0.046,15.273,0.000421,-0.000421
