,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqtlim
2124,55.328328000000006,0.001946,-0.001946,0.0,0.281,0.0,1.61,0.24,-0.24,0.0,0.14400000000000002,0.021,-0.021,0.0,3.22,0.0,0.0101,0.0,0.0,0.0,10.08,0.32,-0.31,0.0,436.0,0.0
2125,160.018032,0.0010960000000000002,-0.0010960000000000002,0.0,0.5710000000000001,0.0,3.96,0.68,-0.68,0.0,0.353,0.061,-0.061,0.0,14.9,0.0,0.0467,0.0,0.0,0.0,2.45,0.08,-0.07,0.0,306.0,0.0
2126,92.4362973,0.0009042,-0.0009042,0.0,0.3729,0.0,3.04,0.37,-0.63,0.0,0.271,0.033,-0.055999999999999994,0.0,9.48,0.0,0.0298,0.0,0.0,0.0,3.79,0.24,-0.23,0.0,348.0,0.0
2127,16.586176199999993,0.0002214,-0.0002214,0.0,0.127,0.0,1.51,0.35,-0.14,0.0,0.135,0.031,-0.012,0.0,2.89,0.0,0.00909,0.0,0.0,0.0,138.11,18.49,-15.86,0.0,821.0,0.0
2128,16.75255007,6.459999999999997e-05,-6.459999999999997e-05,0.0,0.1262,0.0,1.49,0.28,-0.16,0.0,0.133,0.025,-0.013999999999999999,0.0,2.83,0.0,0.00889,0.0,0.0,0.0,11.52,0.28,-0.27,0.0,801.0,0.0
2129,15.0217983,0.0001075,-0.0001075,0.0,0.1197,0.0,1.41,0.27,-0.23,0.0,0.126,0.024,-0.021,0.0,2.57,0.0,0.00809,0.0,0.0,0.0,137.91,61.37,-59.23,0.0,874.0,0.0
2130,91.080482,0.0017690000000000004,-0.0017690000000000004,0.0,0.3982,0.0,3.07,0.46,-0.57,0.0,0.27399999999999997,0.040999999999999995,-0.051,0.0,9.64,0.0,0.0303,0.0,0.0,0.0,9.11,0.62,-0.57,0.0,415.0,0.0
2131,85.273256,0.001954,-0.001954,0.0,0.3677,0.0,2.94,0.72,-0.32,0.0,0.262,0.064,-0.028999999999999998,0.0,8.96,0.0,0.0282,0.0,0.0,0.0,9.1,7.6,-3.75,0.0,443.0,0.0
2132,64.6588017,0.00078,-0.00078,0.0,0.3211,0.0,2.22,0.91,-0.36,0.0,0.198,0.081,-0.032,0.0,5.56,0.0,0.0175,0.0,0.0,0.0,18.38,1.05,-0.99,0.0,535.0,0.0
2133,8.74199772,8.621e-05,-8.621e-05,0.0,0.0817,0.0,1.66,0.29,-0.16,0.0,0.14800000000000002,0.026000000000000002,-0.013999999999999999,0.0,3.39,0.0,0.0107,0.0,0.0,0.0,172.38,71.72,-55.89,0.0,924.0,0.0
2134,48.051405,0.0009331,-0.0009331,0.0,0.2528,0.0,1.33,0.11,-0.09,0.0,0.11900000000000001,0.01,-0.008,0.0,2.33,0.0,0.00733,0.0,0.0,0.0,9.86,11.68,-2.84,0.0,564.0,0.0
2135,44.2008,0.0006553,-0.0006553,0.0,0.2196,0.0,1.19,0.25,-0.14,0.0,0.106,0.022000000000000002,-0.012,0.0,1.81,0.0,0.0057,0.0,0.0,0.0,7.37,0.14,-0.14,0.0,409.0,0.0
2136,4.942782,1.3e-06,-1.3e-06,0.0,0.057139999999999996,0.0,10.76,0.67,-0.78,0.0,0.96,0.06,-0.07,0.0,209.76,0.0,0.66,0.0,0.06,0.0,430.68,17.38,-16.68,0.0,1251.0,0.0
2137,3.428054,2.6e-05,-2.6e-05,0.0,0.044,0.0,1.25,0.19,-0.19,0.0,0.11199999999999999,0.017,-0.017,0.0,2.1,0.0,0.0066,0.0,0.0,0.0,367.26,17.89,-16.98,0.0,1131.0,0.0
2138,7.3819979999999985,1e-05,-1e-05,0.0,0.073,0.0,3.69,0.59,-0.59,0.0,0.32899999999999996,0.053,-0.053,0.0,13.2,0.0,0.0415,0.0,0.0,0.0,132.09,6.43,-6.11,0.0,876.0,0.0
2139,12.56093,3.6e-05,-3.6e-05,0.0,0.104,0.0,2.79,0.41,-0.41,0.0,0.249,0.037000000000000005,-0.037000000000000005,0.0,8.2,0.0,0.0258,0.0,0.0,0.0,65.14,3.17,-3.01,0.0,734.0,0.0
2140,30.826557,0.000199,-0.000199,0.0,0.189,0.0,3.12,0.55,-0.55,0.0,0.278,0.049,-0.049,0.0,9.91,0.0,0.0312,0.0,0.0,0.0,19.67,0.96,-0.91,0.0,544.0,0.0
2141,637.2093,0.0169,-0.0154,0.0,1.24,0.0,3.64,0.52,-0.39,0.0,0.325,0.046,-0.035,0.0,12.9,0.0,0.0405,0.0,0.0,0.0,131.82,8.38,-7.8,0.0,928.0,0.0
2142,15.0330105,0.0001612,-0.0001612,0.0,0.1236,0.0,1.2,0.22,-0.15,0.0,0.107,0.02,-0.013000000000000001,0.0,1.87,0.0,0.00588,0.0,0.0,0.0,131.82,8.38,-7.8,0.0,928.0,0.0
2143,14.5564533,0.0001121,-0.0001121,0.0,0.1228,0.0,1.56,0.68,-0.25,0.0,0.139,0.061,-0.022000000000000002,0.0,3.05,0.0,0.009609999999999999,0.0,0.0,0.0,100.0,2.54,-2.47,0.0,787.0,0.0
2144,41.7083629,0.0003485,-0.0003485,0.0,0.2482,0.0,3.18,1.12,-0.64,0.0,0.284,0.1,-0.057,0.0,10.2,0.0,0.0322,0.0,0.0,0.0,77.32,5.41,-4.99,0.0,608.0,0.0
2145,96.16987,0.00118,-0.00118,0.0,0.3771,0.0,2.27,0.19,-0.23,0.0,0.203,0.017,-0.021,0.0,5.77,0.0,0.0182,0.0,0.0,0.0,5.64,0.6,-0.53,0.0,321.0,0.0
2146,82.30400300000002,0.001593,-0.001593,0.0,0.3704,0.0,2.13,0.23,-0.19,0.0,0.19,0.021,-0.017,0.0,5.18,0.0,0.0163,0.0,0.0,0.0,25.17,4.44,-3.6,0.0,485.0,0.0
2147,30.8609366,0.0002252,-0.0002252,0.0,0.1862,0.0,0.93,0.05,-0.05,0.0,0.083,0.004,-0.004,0.0,0.7490000000000001,0.0,0.00236,0.0,0.0,0.0,36.12,1.37,-1.32,0.0,525.0,0.0
2148,14.0329154,0.0002811000000000001,-0.0002811000000000001,0.0,0.1168,0.0,1.32,0.19,-0.13,0.0,0.11800000000000001,0.017,-0.012,0.0,2.3,0.0,0.007240000000000002,0.0,0.0,0.0,235.81,36.1,-30.28,0.0,783.0,0.0
2149,16.050621300000003,0.0001447,-0.0001447,0.0,0.1234,0.0,0.84,0.09,-0.09,0.0,0.075,0.008,-0.008,0.0,0.52,0.0,0.00164,0.0,0.0,0.0,30.48,0.48,-0.48,0.0,630.0,0.0
2150,20.7056504,0.0005499,-0.0005499,0.0,0.1629,0.0,1.33,0.53,-0.26,0.0,0.11900000000000001,0.047,-0.023,0.0,2.33,0.0,0.00733,0.0,0.0,0.0,116.14,6.82,-6.42,0.0,967.0,0.0
2151,25.4338197,0.0003114,-0.0003114,0.0,0.1707,0.0,1.85,0.37,-0.16,0.0,0.165,0.033,-0.013999999999999999,0.0,4.08,0.0,0.0128,0.0,0.0,0.0,83.08,10.23,-8.91,0.0,667.0,0.0
2152,15.228958,3e-05,-3e-05,0.0,0.116,0.0,3.06,1.53,-1.53,0.0,0.273,0.136,-0.136,0.0,9.59,0.0,0.0302,0.0,0.0,0.0,40.73,1.67,-1.6,0.0,639.0,0.0
2153,24.674612,0.000106,-0.000106,0.0,0.16,0.0,2.09,1.04,-1.04,0.0,0.18600000000000005,0.09300000000000001,-0.09300000000000001,0.0,5.02,0.0,0.0158,0.0,0.0,0.0,21.41,0.88,-0.84,0.0,544.0,0.0
2154,84.703921,0.001896,-0.001896,0.0,0.4089,0.0,3.36,1.23,-0.56,0.0,0.3,0.11,-0.05,0.0,11.2,0.0,0.0354,0.0,0.0,0.0,14.04,1.61,-1.41,0.0,537.0,0.0
2155,23.2382792,0.00022200000000000006,-0.00022200000000000006,0.0,0.1753,0.0,1.68,0.69,-0.24,0.0,0.15,0.062,-0.021,0.0,3.46,0.0,0.0109,0.0,0.0,0.0,228.22,12.29,-11.52,0.0,903.0,0.0
2156,20.35972599,5.874e-05,-5.874e-05,0.0,0.1097,0.0,1.18,0.07,-0.11,0.0,0.105,0.006,-0.01,0.0,1.76,0.0,0.005529999999999999,0.0,0.0,0.0,1.6,0.44,-0.51,0.0,322.0,0.0
2157,160.88465087,7.718e-05,-7.718e-05,0.0,0.5416,0.0,8.46,1.38,-0.73,0.0,0.755,0.12300000000000001,-0.065,0.0,53.9,0.0,0.17,0.0,0.0,0.0,2.23,0.05,-0.05,0.0,346.0,0.0
2158,217.83184,0.00012,-0.00012,0.0,0.753,0.0,12.42,0.258,-0.258,0.0,1.1079999999999999,0.023,-0.023,0.0,1678.1424,0.0,5.28,0.0,0.401,0.0,3.23,0.21,-0.18,0.0,388.0,0.0
2159,10.514181,3.9e-05,-3.9e-05,0.0,0.0997,0.0,1.176,0.057,-0.044000000000000004,0.0,0.105,0.005,-0.004,0.0,1.74,0.0,0.0054600000000000004,0.0,0.32,0.0,193.0,21.0,-48.0,0.0,1066.0,0.0
2160,214.3114164,0.00012749999999999998,-0.00012749999999999998,0.0,0.7655,0.0,9.55,0.77,-0.64,0.0,0.852,0.069,-0.057,0.0,66.2,0.0,0.208,0.0,0.0,0.0,6.02,0.2,-0.19,0.0,380.0,0.0
2161,7.25931979,3.612e-05,-3.612e-05,0.0,0.0718,0.0,1.75,0.49,-0.19,0.0,0.156,0.044000000000000004,-0.017,0.0,3.71,0.0,0.0117,0.0,0.0,0.0,615.25,41.86,-38.52,0.0,967.0,0.0
2162,5.54608367,7.09e-06,-7.09e-06,0.0,0.078,0.0,9.76,2.79,-1.93,0.0,0.871,0.249,-0.172,0.0,68.7,0.0,0.21600000000000005,0.0,0.0,0.0,1526.98,55.53,-53.42,0.0,2336.0,0.0
2163,5.11177904,5.083e-05,-5.083e-05,0.0,0.0593,0.0,3.05,0.92,-0.63,0.0,0.272,0.08199999999999999,-0.055999999999999994,0.0,9.53,0.0,0.03,0.0,0.0,0.0,1079.46,41.8,-40.13,0.0,1351.0,0.0
2164,240.7989397,0.0006117000000000001,-0.0006117000000000001,0.0,0.7655,0.0,7.06,0.81,-0.54,0.0,0.63,0.07200000000000001,-0.048,0.0,39.6,0.0,0.125,0.0,0.0,0.0,3.94,0.28,-0.26,0.0,342.0,0.0
2165,18.207973000000006,2.3e-05,-2.3e-05,0.0,0.124,0.0,2.79,0.17,-0.17,0.0,0.249,0.015,-0.015,0.0,8.2,0.0,0.0258,0.0,0.0,0.0,21.08,0.49,-0.48,0.0,551.0,0.0
2166,88.255055,0.000309,-0.000309,0.0,0.35600000000000004,0.0,2.39,0.16,-0.16,0.0,0.213,0.013999999999999999,-0.013999999999999999,0.0,6.3,0.0,0.0198,0.0,0.0,0.0,2.57,0.06,-0.06,0.0,326.0,0.0
2167,0.65355357,1.6e-07,-1.6e-07,0.0,0.0129,0.0,5.77,0.22,-0.3,0.0,0.515,0.02,-0.027000000000000003,0.0,28.1,0.0,0.0885,0.0,0.0,0.0,1134.39,56.85,-53.97,0.0,1437.0,0.0
2168,47.14840805,7.919e-05,-7.919e-05,0.0,0.2317,0.0,2.5,0.09,-0.1,0.0,0.223,0.008,-0.009000000000000001,0.0,6.8,0.0,0.0214,0.0,0.0,0.0,5.12,0.15,-0.14,0.0,391.0,0.0
2169,1.84788917,2.72e-06,-2.72e-06,0.0,0.0288,0.0,1.73,0.23,-0.14,0.0,0.154,0.021,-0.012,0.0,3.64,0.0,0.0115,0.0,0.0,0.0,1513.46,53.97,-52.16,0.0,1374.0,0.0
2170,0.93875077,1.16e-06,-1.16e-06,0.0,0.0185,0.0,1.58,0.27,-0.15,0.0,0.141,0.024,-0.013000000000000001,0.0,3.12,0.0,0.00982,0.0,0.0,0.0,2218.14,112.43,-106.54,0.0,1676.0,0.0
2171,70.9674603,0.0001723,-0.0001723,0.0,0.3392,0.0,3.54,1.47,-0.54,0.0,0.316,0.131,-0.048,0.0,12.3,0.0,0.0386,0.0,0.0,0.0,8.44,0.2,-0.2,0.0,438.0,0.0
